model,quantity
YT-80492,0
YT-80500,0
YT-80522,100
YT-80555,0
YT-80560,0
YT-80583,100
YT-805923,100
YT-805931,100
YT-805948,20
YT-805951,100
YT-805967,100
YT-805968,100
YT-805971,100
YT-805973,100
YT-80622,100
YT-80626,100
YT-80630,0
YT-80649,100
YT-80650,100
YT-80660,100
YT-80672,100
YT-80681,100
YT-80703,0
YT-80707,0
YT-80708,0
YT-80763,0
YT-80783,100
YT-80787,100
YT-80795,20
YT-80844,100
YT-80849,0
YT-80859,0
YT-80893,0
YT-80900,20
YT-80916,0
YT-80917,0
YT-80919,0
YT-80957,100
YT-80959,100
YT-8100,0
YT-81027,100
YT-8107,20
YT-8111,0
YT-81162,100
YT-80950,0
YT-81053,100
YT-8120,0
YT-81220,100
YT-81273,100
YT-81303,100
YT-81450,100
YT-81460,100
YT-8165,0
YT-81654,100
YT-8173,100
YT-81798,0
YT-81821,100
YT-818251,100
YT-81827,0
YT-81842,0
YT-81843,0
YT-81847,0
YT-81848,0
YT-81880,0
YT-81833,0
YT-81814,0
YT-81902,0
YT-81950,100
YT-82016,0
YT-82036,100
YT-82045,100
YT-820501,0
YT-820502,0
YT-82097,100
YT-82117,100
YT-82120,0
YT-82161,20
YT-82163,20
YT-82164,100
YT-82174,0
YT-82179,0
YT-82191,100
YT-821919,100
YT-82274,20
YT-82332,20
YT-82337,100
YT-82360,0
YT-82396,100
YT-82431,100
YT-82441,100
YT-82443,100
YT-824483,100
YT-824490,0
YT-82451,100
YT-82502,100
YT-82504,100
YT-82530,100
YT-82560,100
YT-82566,100
YT-8271,100
YT-82770,100
YT-827725,0
YT-8277935,100
YT-82781,100
YT-828073,20
YT-828075,100
YT-82810,100
YT-828114,100
YT-828118,20
YT-828153,0
YT-82819,100
YT-82435,0
YT-82532,100
YT-82823,100
YT-828253,100
YT-828293,100
YT-82832,0
YT-828335,100
YT-828355,100
YT-82844,0
YT-828464,100
YT-828465,100
YT-82889,100
YT-82901,100
YT-829691,0
YT-829790,100
YT-82988,100
YT-82996,100
YT-8301,0
YT-8302,0
YT-83033,0
YT-83140,100
YT-83152,100
YT-83160,100
YT-83165,100
YT-83169,100
YT-83225,100
YT-83229,100
YT-83235,20
YT-83237,100
YT-83265,100
YT-83266,100
YT-83271,100
YT-83355,100
YT-83361,100
YT-83362,100
YT-83261,100
YT-83295,100
YT-83371,100
YT-83375,100
YT-82922,20
YT-83396,100
YT-83421,0
YT-83435,100
YT-83451,100
YT-83454,100
YT-834583,20
YT-83464,100
YT-83466,100
YT-83467,100
YT-83477,100
YT-8350,100
YT-8375,0
YT-83803,100
YT-8402,100
YT-84571,0
YT-84574,0
YT-84582,0
YT-84602,0
YT-8358,100
YT-8378,0
YT-8405,100
YT-8412,100
YT-8416,100
YT-84614,100
YT-84868,0
YT-84877,20
YT-84895,20
YT-84900,0
YT-84914,20
YT-84915,100
YT-84918,100
YT-84919,100
YT-849321,0
YT-84933,100
YT-84934,100
YT-849382,100
YT-849383,100
YT-849441,100
YT-849449,20
YT-849451,0
YT-84950,100
YT-84956,20
YT-84954,100
YT-84955,0
YT-85001,0
YT-85040,0
YT-85042,100
YT-85061,100
YT-85065,100
YT-85111,100
YT-85131,0
YT-85135,100
YT-85161,100
YT-85341,20
YT-85363,20
YT-85371,0
YT-85401,20
YT-85180,20
YT-85453,0
YT-85520,0
YT-85570,0
YT-85590,0
YT-85702,100
YT-85717,100
YT-85719,0
YT-85730,100
YT-85732,100
YT-85740,100
YT-85751,100
YT-85752,100
YT-85770,0
YT-85851,0
YT-85866,0
YT-86160,100
YT-861908,100
YT-861915,20
YT-861916,20
YT-861926,100
YT-861928,20
YT-861942,20
YT-861971,0
YT-861972,100
YT-861977,0
YT-861979,0
YT-86400,0
YT-86426,0
YT-86448,0
YT-86781,0
YT-86961,0
YT-87732,100
YT-88053,100
YT-88063,100
YT-8807,100
YT-88122,100
YT-88123,100
YT-88175,100
YT-88180,100
YT-88186,100
YT-88197,100
YT-87030,100
YT-8835,100
YT-8842,100
YT-8849,100
YT-8852,100
YT-8870,100
YT-89000,100
YT-89011,100
YT-89012,100
YT-89030,100
YT-89052,100
YT-8964,0
YT-8967,100
YT-8971,100
YT-8986,100
YT-90130,20
YT-98200,0
YT-99451,100
YT-99650,0
YT-8991,100
YT-98201,0
00250,100
03246,100
04540,100
04450,100
04668,0
04700,100
04699,100
04735,100
05580,100
04755,100
05300,100
05560,100
05805,20
05803,20
05912,100
05914,100
05926,100
05971,100
06012,100
06310,100
06398,100
06520,100
06660,100
06701,100
06940,100
06780,100
07060,100
06799,100
07240,100
07652,0
07512,100
07881,100
07955,20
07910,0
07886,100
07912,0
07913,0
08273,0
08350,0
08318,100
08520,100
08510,100
08631,100
08635,100
08638,0
08663,100
08671,100
08711,100
08752,100
08755,100
08793,100
08811,100
08819,100
08838,100
08854,0
09025,0
09040,100
09046,100
09048,20
08853,100
08900,0
09065,20
09170,100
09395,100
09466,100
09467,100
09471,100
09525,100
09531,100
09535,100
09583,100
09642,100
09653,100
09930,100
09371,100
09373,100
09120,100
09165,100
09656,100
10015,100
10063,100
10139,100
13500,100
09207,100
10002,100
10013,100
15004,100
15220,100
16002,100
16280,100
16380,100
16557,100
17470,100
17471,100
17483,100
17488,100
18200,100
18381,0
20100,100
20280,100
20900,100
21688,100
20350,100
20450,100
16300,100
17704,100
18380,100
21695,0
21706,100
21921,100
21936,100
21944,100
21950,100
21951,100
22300,100
22330,100
22340,100
22350,100
22465,100
22551,100
22552,100
23375,100
23377,100
23400,100
23415,100
23417,100
23690,100
23650,100
23460,100
23602,100
23832,100
23920,100
24008,100
24390,100
24430,100
24100,0
24111,0
24650,0
24670,100
25173,100
25360,0
25511,100
25516,100
25885,100
25530,100
27501,20
27513,20
27830,100
28010,0
27533,100
27833,100
28381,100
28690,100
28790,0
30010,100
30220,0
30200,100
29420,100
30460,100
32202,20
32203,20
33007,0
33026,20
33035,20
33038,0
33125,100
33315,0
34254,100
34900,100
34950,100
33532,100
35012,100
35025,20
35031,0
35362,20
35372,20
35373,100
35451,100
35610,100
35624,100
35741,100
35668,100
35671,100
35776,100
35786,100
35805,100
35809,100
35810,100
35830,100
35813,100
35833,100
35840,100
35843,100
35861,100
35868,100
35872,100
35869,100
35891,100
35893,100
35924,100
35901,20
35902,0
36005,100
36650,100
38430,100
38497,100
38642,0
39005,100
40043,100
40044,100
42306,100
43055,100
43058,100
44500,100
45000,100
45100,100
45503,100
49806,20
50150,100
42307,100
43603,0
44301,100
49790,0
50850,100
51080,100
51160,100
51042,100
51300,100
51678,100
51685,100
51686,100
51695,100
51715,100
52120,0
52220,0
52270,0
52935,100
52936,100
53160,0
53170,0
53240,100
53332,100
53340,100
53410,100
52829,0
53480,100
53599,0
54760,100
54814,100
54650,100
54067,100
54833,100
54837,100
54870,100
55150,100
56470,100
55645,100
56620,0
56623,100
55740,100
56630,100
56649,100
57000,100
57020,100
57221,100
57600,100
57700,100
56740,0
58140,100
58634,100
58685,100
58693,100
60780,100
58430,0
58602,100
60890,100
60889,100
60934,100
60935,100
60923,100
60962,100
61030,100
61640,0
62167,0
62173,0
61383,0
62160,0
64371,100
65035,0
65124,100
65457,0
64395,100
65033,0
65080,0
64952,0
65496,0
65472,100
65503,0
66580,100
65610,0
66903,100
67026,20
67032,0
67014,0
67081,0
67091,20
67092,0
67124,100
67126,100
67202,0
67525,100
67526,100
67595,0
67693,100
67500,20
67093,100
67112,0
67831,20
67840,0
67882,20
67900,20
68032,0
68090,20
67841,0
67885,100
68050,100
68283,0
68284,0
69300,0
69302,0
69316,0
69331,0
69332,0
69352,100
69373,100
69396,20
69350,100
69465,100
69508,20
69506,20
69509,20
69630,100
69637,100
71050,100
70420,100
71040,100
71630,100
71605,100
71620,100
71801,100
71811,100
71816,100
71834,20
71838,100
71851,100
71976,0
71977,100
72015,0
72343,0
72040,100
72350,100
72355,100
72404,100
72452,0
72504,100
72505,100
72533,100
72535,100
72620,100
72573,100
72621,100
72626,100
72627,100
72804,0
72807,0
72823,0
72831,0
72808,20
72683,100
72684,100
72882,0
72944,100
72948,100
72974,100
73300,100
73342,100
73503,100
73528,0
73782,100
73785,100
73598,0
72942,100
72997,100
73350,100
73571,0
73802,100
73031,20
73887,100
73894,100
73909,100
73938,20
73952,100
73953,100
73967,20
73970,20
74133,0
74081,100
74130,0
74115,0
74195,0
74145,100
74442,100
74175,100
74176,100
74230,100
74232,100
74486,100
74543,100
74610,0
74631,100
74655,100
74661,100
74680,0
74722,100
74752,100
74785,100
74788,100
74812,100
74835,100
74849,100
74898,100
74923,100
74894,0
74974,100
74983,100
75035,0
75121,100
75132,0
75231,100
75272,100
75273,100
75295,20
75302,0
75000,100
75030,0
75362,0
75366,100
75374,100
75378,20
75379,0
75382,100
75389,20
75487,100
75483,0
75541,0
75550,100
75555,100
75467,0
75554,100
75564,100
75579,100
75558,0
75595,0
75623,100
75629,0
75664,0
75670,100
75679,0
75705,20
75707,100
75711,100
75718,100
75749,0
75776,100
75804,0
75814,0
75765,0
75816,0
75853,20
75953,100
75915,100
75923,100
76030,0
76041,100
76312,100
76750,100
76752,100
76755,20
76761,100
76186,100
76800,100
76815,100
76823,20
76832,0
76762,100
76757,0
76807,100
76877,20
77100,100
77140,0
77061,100
77600,100
77608,100
77795,0
77838,100
77840,100
77870,0
78031,100
78037,0
78047,100
78085,100
78097,100
78124,0
78151,0
78112,0
78260,100
78340,100
78342,100
78370,100
78494,0
78577,100
78341,100
78576,100
78586,20
78663,20
78756,100
78788,100
78794,100
78738,0
78813,100
78822,100
78830,100
78974,0
79076,0
79320,100
79324,0
79329,0
79365,0
79413,0
79476,0
79520,0
79381,0
78995,20
79566,100
79641,100
79811,100
79861,100
79890,0
79823,100
79904,0
79912,0
79919,100
79963,0
79977,100
80082,100
80091,100
80472,100
80307,100
80350,20
80601,100
81072,0
81110,0
81115,100
81370,100
81371,100
81373,100
81378,100
81379,100
81387,100
81436,0
81437,0
81553,100
81562,100
80903,100
81501,100
81690,100
81775,100
81786,20
81790,0
82021,0
82120,100
82150,0
82310,100
81643,100
82205,100
81741,100
81772,0
82386,100
82401,100
82407,100
82445,100
82504,0
82272,20
82374,20
82543,0
82730,100
82737,100
83121,0
82847,0
85000,20
85050,100
85118,100
85125,100
85114,100
85128,20
85131,100
85134,100
87312,100
87315,100
87323,100
87361,100
87437,100
87307,100
88422,20
88557,100
88672,100
88674,100
88718,0
88809,100
88811,100
88710,100
88857,100
88891,100
88893,100
88906,100
88912,100
88930,100
88967,100
89011,100
89015,100
89113,0
88970,100
89008,100
89200,0
89222,100
89187,100
89206,100
89215,100
89224,100
89239,100
89351,0
89360,100
89370,100
89384,0
89386,20
89401,100
89320,0
89372,100
89402,100
89456,100
89453,100
89463,100
89474,100
89471,100
89545,100
89562,100
89563,100
91052,100
92110,100
89722,100
89950,100
99047,100
99037,100
99104,100
99194,0
99211,100
99322,20
99410,100
99429,100
99495,0
99633,0
99635,0
99644,100
99645,100
99670,0
99671,0
99800,100
99901,20
99903,100
99906,0
99910,0
99915,20
99920,100
99514,0
99582,0
99581,0
GV-0610,0
GV-0656,0
YG-00007,100
YG-00015,0
YG-00016,0
YG-00021,100
YG-00043,100
YG-00051,0
YG-00101,100
YG-00253,100
YG-00254,20
YG-00296,100
YG-00340,100
YG-00344,20
YG-00357,20
YG-00370,100
YG-00374,100
YG-00419,100
YG-00434,100
YG-00435,100
YG-00463,100
YG-00550,100
YG-00606,100
YG-02037,100
YG-02055,0
YG-02080,100
YG-02105,100
YG-02160,20
YG-02163,0
YG-02175,100
YG-02185,0
YG-02303,0
YG-02365,0
YG-02408,0
YG-02450,0
YG-02511,0
YG-02171,100
YG-02247,0
YG-02351,100
YG-02779,100
YG-03001,20
YG-03007,0
YG-03026,0
YG-03060,20
YG-03068,0
YG-03100,100
YG-03101,20
YG-03125,0
YG-03130,0
YG-03204,0
YG-03235,100
YG-03236,100
YG-03262,20
YG-03263,20
YG-03265,0
YG-03300,0
YG-03305,20
YG-03373,20
YG-03380,0
YG-03422,100
YG-04140,100
YG-03261,0
YG-03427,20
YG-04324,20
YG-04623,20
YG-04640,0
YG-04696,0
YG-05053,100
YG-05090,0
YG-05177,0
YG-05230,0
YG-05216,0
YG-05252,0
YG-05255,0
YG-05258,0
YG-05262,20
YG-05270,0
YG-05320,20
YG-05400,100
YG-05410,20
YG-05416,0
YG-07086,0
YG-07282,100
YG-08936,20
YG-08937,20
YG-08990,0
YG-09002,0
YG-09003,0
YG-09006,100
YG-09020,0
YG-09034,0
YG-09080,0
YG-09103,0
YG-09203,0
YG-09204,0
YG-09303,0
YG-09305,0
YG-09339,100
YG-20007,100
YG-20014,0
YG-16001,0
YG-20015,0
YG-20017,0
YG-20070,20
YG-20072,0
YG-20110,100
YG-20143,100
YG-30925,20
YT-0020,0
YT-0027,0
YT-01333,100
YT-01336,100
YT-01679,100
YT-0140,100
YT-0189,100
YT-01878,0
YT-0191,100
YT-0196,100
YT-0207,100
YT-02334,0
YT-02370,100
YT-02377,20
YT-02381,100
YT-0293,100
YT-0295,100
YT-0314,20
YT-0315,100
YT-0317,20
YT-0327,100
YT-0338,100
YT-0357,100
YT-0363,0
YT-0374,100
YT-0374Z,0
YT-0386,100
YT-0396,100
YT-0398,100
YT-0408,100
YT-0409,100
YT-0412,100
YT-0420,100
YT-04310,100
YT-04311,100
YT-04325,100
YT-04343,100
YT-04356,100
YT-04371,100
YT-04372,100
YT-04621,100
YT-04623,100
YT-04695,100
YT-0475,100
YT-0478,100
YT-04792,100
YT-04742,100
YT-04812,100
YT-0486,100
YT-0519,0
YT-0520,100
YT-0488,100
YT-0494,100
YT-05123,100
YT-05213,100
YT-05223,100
YT-05227,100
YT-05228,100
YT-05246,0
YT-05250,0
YT-053382,100
YT-0534,100
YT-05344,0
YT-05434,100
YT-05337,100
YT-05451,100
YT-05452,0
YT-05460,0
YT-05461,100
YT-05492,0
YT-05518,100
YT-05519,100
YT-05578,0
YT-05586,100
YT-05615,0
YT-05811,100
YT-05981,100
YT-06001,100
YT-060011,100
YT-06003,100
YT-06011,100
YT-06012,100
YT-06021,100
YT-060251,20
YT-0603,100
YT-06030,0
YT-06062,100
YT-0608,20
YT-06115,0
YT-06169,0
YT-0617,100
YT-06175,0
YT-0618,0
YT-06310,100
YT-06312,100
YT-06334,0
YT-06006,0
YT-06038,100
YT-0630,100
YT-05636,100
YT-05985,100
YT-06025,100
YT-06336,100
YT-06561,100
YT-0657,100
YT-06790,100
YT-06806,100
YT-06875,100
YT-06891,100
YT-07078,100
YT-0720,0
YT-07370,100
YT-07676,0
YT-07690,0
YT-07693,100
YT-07751,0
YT-0795,0
YT-08280,100
YT-08428,100
YT-06017,100
YT-0686,0
YT-06872,0
YT-0735,100
YT-07500,100
YT-07740,100
YT-0782,100
YT-07858,0
YT-08254,100
YT-06835,100
YT-068667,100
YT-0843,100
YT-085081,20
YT-08519,20
YT-08521,100
YT-08522,100
YT-08560,0
YT-085608,100
YT-085609,0
YT-085611,0
YT-08588,100
YT-085943,100
YT-08625,100
YT-06807,100
YT-07045,20
YT-0864,100
YT-08710,100
YT-08723,100
YT-08790,0
YT-08793,100
YT-08795,0
YT-0880,100
YT-0883,100
YT-08872,0
YT-08896,20
YT-088987,100
YT-088990,100
YT-08904,100
YT-08908,100
YT-08935,0
YT-089352,0
YT-09004,0
YT-09158,20
YT-09162,0
YT-09173,20
YT-09203,0
YT-09206,100
YT-09223,100
YT-0923,0
YT-09442,20
YT-09528,100
YT-09544,100
YT-09620,20
YT-09676,100
YT-09716,0
YT-09730,100
YT-09749,100
YT-09990,100
YT-1009,100
YT-1012,100
YT-1016,100
YT-10256,0
YT-1037,100
YT-1046,100
YT-10558,0
YT-10566,100
YT-10654,100
YT-1073,100
YT-1110,20
YT-11641,100
YT-1176,100
YT-1179,100
YT-1188,100
YT-1195,0
YT-1196,100
YT-11995,20
YT-1213,100
YT-1215,100
YT-1226,100
YT-0941,0
YT-09525,0
YT-1069,100
YT-1168,100
YT-10655,20
YT-1206,100
YT-1231,100
YT-1242,100
YT-1255,100
YT-12630,0
YT-12662,100
YT-12681,100
YT-1271,100
YT-1273,100
YT-1282,100
YT-1286,100
YT-12943,100
YT-12944,100
YT-1295,0
YT-12951,0
YT-1301,100
YT-1310,100
YT-1311,100
YT-1312,100
YT-1314,100
YT-1322,100
YT-1340,100
YT-12938,100
YT-1360,100
YT-14123,0
YT-14126,0
YT-1416,100
YT-1419,100
YT-1426,100
YT-14390,100
YT-14501,100
YT-1464,100
YT-1471,100
YT-1474,100
YT-1403,100
YT-14822,0
YT-14828,0
YT-14829,100
YT-14833,0
YT-1512,100
YT-1513,100
YT-14431,100
YT-1539,20
YT-1544,100
YT-1546,100
YT-1604,100
YT-1631,100
YT-1633,100
YT-1637,100
YT-1655,100
YT-1656,100
YT-1674,100
YT-1571,0
YT-1686,100
YT-17001,100
YT-17002,100
YT-17015,20
YT-1715,100
YT-17213,20
YT-1752,100
YT-17525,100
YT-17569,100
YT-17573,100
YT-17575,100
YT-17595,0
YT-17619,20
YT-17627,100
YT-1763,100
YT-1768,100
YT-17682,100
YT-17684,100
YT-176851,100
YT-17708,100
YT-17712,0
YT-17720,100
YT-18400,0
YT-18413,100
YT-1851,100
YT-1852,100
YT-18616,0
YT-18960,100
YT-1919,100
YT-1947,100
YT-1952,0
YT-1960,100
YT-1974,100
YT-19744,100
YT-1989,100
YT-1992,100
YT-19965,100
YT-19966,100
YT-17635,20
YT-19982,100
YT-19991,100
YT-2016,100
YT-2031,100
YT-2037,100
YT-20410,100
YT-2047,100
YT-2051,100
YT-2064,100
YT-2066,100
YT-2069,100
YT-2081,100
YT-20892,100
YT-20896,0
YT-2056,100
YT-20895,0
YT-20942,0
YT-20966,0
YT-20969,20
YT-20986,20
YT-20990,100
YT-20941,0
YT-21021,20
YT-21022,20
YT-21058,0
YT-21071,0
YT-21095,0
YT-21122,0
YT-21152,100
YT-21190,100
YT-21211,100
YT-2130,100
YT-2138,100
YT-2152,100
YT-21654,0
YT-21742,0
YT-21750,0
YT-21856,0
YT-21873,100
YT-2203,100
YT-2216,100
YT-21159,100
YT-21843,0
YT-22274,100
YT-2230,100
YT-2231,100
YT-22353,20
YT-22365,100
YT-22379,0
YT-2267,0
YT-2280,100
YT-23052,0
YT-23241,20
YT-23247,20
YT-23248,20
YT-23300,0
YT-23306,100
YT-2346,100
YT-2371,100
YT-2376,100
YT-2390,100
YT-2395,100
YT-2397,100
YT-24095,100
YT-24201,100
YT-24205,100
YT-24207,100
YT-24224,100
YT-24241,0
YT-2451,100
YT-2473,100
YT-24780,100
YT-24960,0
YT-24983,100
YT-24990,100
YT-2511,100
YT-2513,100
YT-25390,100
YT-25394,20
YT-25418,100
YT-2543,0
YT-2546,0
YT-25655,100
YT-25656,100
YT-25663,20
YT-25664,100
YT-25665,100
YT-25679,100
YT-25684,100
YT-25811,0
YT-25854,100
YT-25906,100
YT-25922,100
YT-25927,100
YT-25942,100
YT-2255,100
YT-2256,100
YT-24202,100
YT-24225,100
YT-2466,100
YT-2535,20
YT-25862,100
YT-2305,100
YT-25966,100
YT-25972,100
YT-25990,0
YT-2613,0
YT-2644,0
YT-2661,0
YT-25951,100
YT-2642,0
YT-2643,0
YT-2710,0
YT-2756,100
YT-28000,100
YT-2811,100
YT-2826,100
YT-282645,100
YT-282657,100
YT-2827,100
YT-28294,100
YT-28954,100
YT-2919,100
YT-29220,100
YT-2930,100
YT-28174,100
YT-28957,100
YT-28630,100
YT-2940,100
YT-2947,0
YT-2991,100
YT-2992,100
YT-3002,100
YT-30085,100
YT-30105,100
YT-30106,100
YT-30311,100
YT-30396,100
YT-30425,0
YT-30610,0
YT-30700,20
YT-2995,100
YT-3246,100
YT-3247,100
YT-3280,100
YT-3295,100
YT-3321,100
YT-3323,100
YT-3343,100
YT-3345,100
YT-3349,100
YT-33831,100
YT-33861,0
YT-33867,0
YT-33921,100
YT-33931,100
YT-33933,100
YT-3414,100
YT-3434,0
YT-3445,100
YT-34680,100
YT-34688,100
YT-34701,100
YT-34712,100
YT-35854,100
YT-35861,100
YT-35863,100
YT-35983,100
YT-36095,100
YT-36192,0
YT-36200,100
YT-36202,100
YT-36453,100
YT-36481,100
YT-36505,0
YT-36730,0
YT-36942,100
YT-36945,20
YT-36980,0
YT-37017,20
YT-37091,100
YT-37100,20
YT-3713,100
YT-37201,100
YT-3726,100
YT-37391,100
YT-3801,100
YT-3803,100
YT-3821,0
YT-3851,100
YT-38681,100
YT-38683,100
YT-38850,0
YT-40025,0
YT-4035,100
YT-4048,100
YT-4060,100
YT-4070,100
YT-4172,100
YT-4176,100
YT-37141,100
YT-3831,0
YT-3847,100
YT-40016,100
YT-4163,100
YT-4173,100
YT-38872,100
YT-4184,100
YT-4189,100
YT-4190,20
YT-41934,100
YT-41943,100
YT-419505,100
YT-41957,100
YT-41963,100
YT-419754,100
YT-419756,100
YT-419757,100
YT-419759,100
YT-419791,20
YT-419792,100
YT-419793,100
YT-419795,100
YT-419815,100
YT-419816,100
YT-419826,100
YT-419837,100
YT-419840,100
YT-4210,0
YT-4211,0
YT-4222,100
YT-419769,100
YT-4205,100
YT-4207,0
YT-4225,100
YT-42326,100
YT-42323,100
YT-42339,100
YT-42342,100
YT-42350,100
YT-42352,100
YT-42362,100
YT-43490,100
YT-4357,100
YT-439347,100
YT-439351,100
YT-439360,100
YT-439361,100
YT-439371,100
YT-439372,100
YT-43948,100
YT-4261,0
YT-43413,100
YT-4352,100
YT-43942,100
YT-43965,100
YT-43966,100
YT-43982,100
YT-43983,100
YT-43984,100
YT-44041,0
YT-44057,0
YT-44064,20
YT-44073,0
YT-44105,100
YT-44135,100
YT-4403,100
YT-44214,100
YT-44230,100
YT-4438,100
YT-4443,100
YT-4448,100
YT-44674,100
YT-44742,100
YT-44756,100
YT-44757,100
YT-44768,100
YT-44774,100
YT-44821,100
YT-44823,100
YT-44829,100
YT-44831,100
YT-44873,0
YT-44874,20
YT-44877,0
YT-44880,0
YT-4498,100
YT-44664,100
YT-44843,100
YT-4495,100
YT-4500,100
YT-4521,100
YT-45281,100
YT-45487,100
YT-4551,100
YT-4552,100
YT-4553,100
YT-45655,100
YT-45773,100
YT-4601,100
YT-4624,100
YT-46810,20
YT-46821,100
YT-4691,100
YT-47138,100
YT-47151,100
YT-47159,0
YT-47370,100
YT-47380,100
YT-4751,100
YT-47511,100
YT-47518,100
YT-47787,100
YT-47800,100
YT-47869,0
YT-47884,100
YT-47901,100
YT-47911,100
YT-47912,100
YT-47920,100
YT-47930,100
